route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
195-5146,195,"New Farm - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/195,E463A4,1D1D1D
196-4948,196,"Fairfield Gardens - Merthyr via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/196,E463A4,1D1D1D
196-5065,196,"Fairfield Gardens - Merthyr via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/196,E463A4,1D1D1D
196-5146,196,"Fairfield Gardens - Merthyr via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/196,E463A4,1D1D1D
197-4948,197,"City - South Brisbane Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/197,E463A4,1D1D1D
197-5065,197,"City - South Brisbane Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/197,E463A4,1D1D1D
197-5146,197,"City - South Brisbane Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/197,E463A4,1D1D1D
198-4948,198,"Highgate Hill Hail 'n' Ride",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/198,E463A4,1D1D1D
198-5065,198,"Highgate Hill Hail 'n' Ride",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/198,E463A4,1D1D1D
198-5146,198,"Highgate Hill Hail 'n' Ride",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/198,E463A4,1D1D1D
199-4948,199,"West End - Teneriffe Ferry via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/199,E463A4,1D1D1D
199-5065,199,"West End - Teneriffe Ferry via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/199,E463A4,1D1D1D
199-5146,199,"West End - Teneriffe Ferry via City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/199,E463A4,1D1D1D
200-4948,200,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/200,E463A4,1D1D1D
200-5065,200,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/200,E463A4,1D1D1D
200-5146,200,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/200,E463A4,1D1D1D
201-4948,201,"Carindale Heights - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/201,E463A4,1D1D1D
201-5065,201,"Carindale Heights - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/201,E463A4,1D1D1D
201-5146,201,"Carindale Heights - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/201,E463A4,1D1D1D
202-4948,202,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/202,E463A4,1D1D1D
202-5065,202,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/202,E463A4,1D1D1D
202-5146,202,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/202,E463A4,1D1D1D
203-4948,203,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/203,E463A4,1D1D1D
203-5065,203,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/203,E463A4,1D1D1D
203-5146,203,"Carindale - PA Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/203,E463A4,1D1D1D
204-4948,204,"Carindale - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/204,E463A4,1D1D1D
204-5065,204,"Carindale - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/204,E463A4,1D1D1D
204-5146,204,"Carindale - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/204,E463A4,1D1D1D
205-4948,205,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/205,E463A4,1D1D1D
205-5065,205,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/205,E463A4,1D1D1D
205-5146,205,"Carindale Heights - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/205,E463A4,1D1D1D
206-4948,206,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/206,E463A4,1D1D1D
206-5065,206,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/206,E463A4,1D1D1D
206-5146,206,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/206,E463A4,1D1D1D
208-4948,208,"Carina - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/208,E463A4,1D1D1D
208-5065,208,"Carina - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/208,E463A4,1D1D1D
208-5146,208,"Carina - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/208,E463A4,1D1D1D
209-4948,209,"Carindale - UQ Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/209,E463A4,1D1D1D
209-5065,209,"Carindale - UQ Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/209,E463A4,1D1D1D
209-5146,209,"Carindale - UQ Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/209,E463A4,1D1D1D
210-4948,210,"Cannon Hill - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/210,E463A4,1D1D1D
210-5065,210,"Cannon Hill - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/210,E463A4,1D1D1D
210-5146,210,"Cannon Hill - City/Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/210,E463A4,1D1D1D
211-4948,211,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/211,E463A4,1D1D1D
211-5065,211,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/211,E463A4,1D1D1D
211-5146,211,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/211,E463A4,1D1D1D
212-4948,212,"Carindale - City/Valley via Seven Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/212,E463A4,1D1D1D
212-5065,212,"Carindale - City/Valley via Seven Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/212,E463A4,1D1D1D
212-5146,212,"Carindale - City/Valley via Seven Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/212,E463A4,1D1D1D
213-4948,213,"Cannon Hill - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/213,E463A4,1D1D1D
213-5065,213,"Cannon Hill - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/213,E463A4,1D1D1D
213-5146,213,"Cannon Hill - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/213,E463A4,1D1D1D
214-4948,214,"Cannon Hill - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/214,E463A4,1D1D1D
214-5065,214,"Cannon Hill - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/214,E463A4,1D1D1D
214-5146,214,"Cannon Hill - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/214,E463A4,1D1D1D
215-4948,215,"Carindale - City Express via Tingalpa",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/215,E463A4,1D1D1D
215-5065,215,"Carindale - City Express via Tingalpa",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/215,E463A4,1D1D1D
215-5146,215,"Carindale - City Express via Tingalpa",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/215,E463A4,1D1D1D
216-4948,216,"Tingalpa - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/216,E463A4,1D1D1D
216-5065,216,"Tingalpa - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/216,E463A4,1D1D1D
216-5146,216,"Tingalpa - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/216,E463A4,1D1D1D
217-4948,217,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/217,E463A4,1D1D1D
217-5065,217,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/217,E463A4,1D1D1D
217-5146,217,"Carindale - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/217,E463A4,1D1D1D
220-4948,220,"Wynnum - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/220,E463A4,1D1D1D
220-5065,220,"Wynnum - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/220,E463A4,1D1D1D
220-5146,220,"Wynnum - City Express",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/220,E463A4,1D1D1D
221-4948,221,"Wynnum - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/221,E463A4,1D1D1D
221-5065,221,"Wynnum - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/221,E463A4,1D1D1D
221-5146,221,"Wynnum - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/221,E463A4,1D1D1D
222-4948,222,"Carindale - City Express via Eastern Busway",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/222,E463A4,1D1D1D
222-5065,222,"Carindale - City Express via Eastern Busway",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/222,E463A4,1D1D1D
222-5146,222,"Carindale - City Express via Eastern Busway",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/222,E463A4,1D1D1D
223-4948,223,"Wynnum Loop Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/223,E463A4,1D1D1D
223-5065,223,"Wynnum Loop Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/223,E463A4,1D1D1D
223-5146,223,"Wynnum Loop Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/223,E463A4,1D1D1D
224-4948,224,"Wynnum Loop Anti-Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/224,E463A4,1D1D1D
224-5065,224,"Wynnum Loop Anti-Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/224,E463A4,1D1D1D
224-5146,224,"Wynnum Loop Anti-Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/224,E463A4,1D1D1D
225-4948,225,"Wynnum - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/225,E463A4,1D1D1D
225-5065,225,"Wynnum - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/225,E463A4,1D1D1D
225-5146,225,"Wynnum - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/225,E463A4,1D1D1D
227-4948,227,"Wynnum - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/227,E463A4,1D1D1D
227-5065,227,"Wynnum - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/227,E463A4,1D1D1D
227-5146,227,"Wynnum - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/227,E463A4,1D1D1D
228-4948,228,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/228,E463A4,1D1D1D
228-5065,228,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/228,E463A4,1D1D1D
228-5146,228,"Cannon Hill - City Rocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/228,E463A4,1D1D1D
230-4948,230,"Balmoral - City via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/230,E463A4,1D1D1D
230-5065,230,"Balmoral - City via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/230,E463A4,1D1D1D
230-5146,230,"Balmoral - City via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/230,E463A4,1D1D1D
231-4948,231,"Balmoral - City Express via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/231,E463A4,1D1D1D
231-5065,231,"Balmoral - City Express via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/231,E463A4,1D1D1D
231-5146,231,"Balmoral - City Express via Riding Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/231,E463A4,1D1D1D
232-4948,232,"Cannon Hill - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/232,E463A4,1D1D1D
232-5065,232,"Cannon Hill - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/232,E463A4,1D1D1D
232-5146,232,"Cannon Hill - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/232,E463A4,1D1D1D
234-4948,234,"Woolloongabba - City Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/234,E463A4,1D1D1D
234-5065,234,"Woolloongabba - City Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/234,E463A4,1D1D1D
234-5146,234,"Woolloongabba - City Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/234,E463A4,1D1D1D
235-4948,235,"Balmoral - City/Valley via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/235,E463A4,1D1D1D
235-5065,235,"Balmoral - City/Valley via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/235,E463A4,1D1D1D
235-5146,235,"Balmoral - City/Valley via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/235,E463A4,1D1D1D
236-4948,236,"Balmoral - City Express via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/236,E463A4,1D1D1D
236-5065,236,"Balmoral - City Express via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/236,E463A4,1D1D1D
236-5146,236,"Balmoral - City Express via Thynne Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/236,E463A4,1D1D1D
240-4867,240,"Capalaba - Wynnum",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/240,E463A4,1D1D1D
240-5169,240,"Capalaba - Wynnum",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/240,E463A4,1D1D1D
242-4867,242,"Wakerley - Carindale (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/242,E463A4,1D1D1D
242-5169,242,"Wakerley - Carindale (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/242,E463A4,1D1D1D
243-4867,243,"Capalaba - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/243,E463A4,1D1D1D
243-5169,243,"Capalaba - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/243,E463A4,1D1D1D
250-4867,250,"Redland Bay - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/250,E463A4,1D1D1D
250-5169,250,"Redland Bay - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/250,E463A4,1D1D1D
251-4867,251,"Ormiston - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/251,E463A4,1D1D1D
251-5169,251,"Ormiston - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/251,E463A4,1D1D1D
252-4867,252,"Capalaba - Cleveland via Alexandra Hills (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/252,E463A4,1D1D1D
252-5169,252,"Capalaba - Cleveland via Alexandra Hills (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/252,E463A4,1D1D1D
253-4867,253,"Capalaba - Thorneside",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/253,E463A4,1D1D1D
253-5169,253,"Capalaba - Thorneside",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/253,E463A4,1D1D1D
254-4867,254,"Capalaba - Wellington Point",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/254,E463A4,1D1D1D
254-5169,254,"Capalaba - Wellington Point",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/254,E463A4,1D1D1D
255-4867,255,"Cleveland - Birkdale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/255,E463A4,1D1D1D
255-5169,255,"Cleveland - Birkdale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/255,E463A4,1D1D1D
261-5012,261,"Mackenzie - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/261,E463A4,1D1D1D
261-5163,261,"Mackenzie - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/261,E463A4,1D1D1D
262-5012,262,"Capalaba - Griffith University via Mackenzie",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/262,E463A4,1D1D1D
262-5163,262,"Capalaba - Griffith University via Mackenzie",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/262,E463A4,1D1D1D
263-4867,263,"Capalaba - Sheldon (Avalon Rd)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/263,E463A4,1D1D1D
263-5169,263,"Capalaba - Sheldon (Avalon Rd)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/263,E463A4,1D1D1D
264-4867,264,"Capalaba - Alexandra Hills via Maridale Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/264,E463A4,1D1D1D
264-5169,264,"Capalaba - Alexandra Hills via Maridale Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/264,E463A4,1D1D1D
265-4867,265,"Maridale Park - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/265,E463A4,1D1D1D
265-5169,265,"Maridale Park - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/265,E463A4,1D1D1D
266-4867,266,"Capalaba - Alexandra Hills (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/266,E463A4,1D1D1D
266-5169,266,"Capalaba - Alexandra Hills (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/266,E463A4,1D1D1D
267-4867,267,"Alexandra Hills - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/267,E463A4,1D1D1D
267-5169,267,"Alexandra Hills - Brisbane City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/267,E463A4,1D1D1D
270-4867,270,"Victoria Point Jetty - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/270,E463A4,1D1D1D
270-5169,270,"Victoria Point Jetty - Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/270,E463A4,1D1D1D
271-4867,271,"Toondah Harbour - Redlands",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/271,E463A4,1D1D1D
271-5169,271,"Toondah Harbour - Redlands",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/271,E463A4,1D1D1D
272-4867,272,"Redland Bay - Redland Hospital via Thornlands",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/272,E463A4,1D1D1D
272-5169,272,"Redland Bay - Redland Hospital via Thornlands",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/272,E463A4,1D1D1D
273-4867,273,"Cleveland - Brisbane City via Redland Bay Rd",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/273,E463A4,1D1D1D
273-5169,273,"Cleveland - Brisbane City via Redland Bay Rd",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/273,E463A4,1D1D1D
